hotel_id,name,city,google_rating,price_per_night_inr,amenities,source,total_reviews,condition_label,description
5753,SRTC Hotel Aspire,Ahmedabad,6.9,,,booking,79.0,Review score,"Featuring 3-star accommodation, SRTC Hotel Aspire is located in Ahmedabad, 3.1 km from Gandhi Ashram and 6.1 km from IIM. With free WiFi, this 3-star hotel offers room service and a 24-hour front..."
5754,SS BeachResort,varkala,4.0,2160.0,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Beach access, Restaurant, Room service",google,,,
5755,SS CROWN inn,Bangalore,7.8,,,booking,261.0,Good,Travel Sustainable property
5756,SS Lumina Hotel,Bangalore,8.5,,,booking,46.0,Very good,Travel Sustainable property
5757,St Laurn Hotel,pune,3.9,4381.0,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service",google,,,
5758,St Xavier Guest House,Chennai,7.7,,,booking,299.0,Good,St Xavier Guest House offers accommodation in Chennai. Free private parking is available on site. Each room is equipped with a flat-screen TV and fan.
5759,St. Antonys Lodge,Cochin,8.1,,,booking,148.0,Very good,St. Antonys Lodge is located in Ernakulam. It operates a 24-hour front desk and is just 100 metres from the popular Ernakulam Market.
5760,Staeg Penthouse 2Bhk,Indore,,,,booking,,,"Featuring mountain views, Staeg Penthouse 2Bhk provides accommodation with a garden and a balcony, around 5.4 km from Rajwada Palace."
5761,Stalin Pleasant Park,Chennai,5.0,,,booking,1.0,Review score,Travel Sustainable property
5762,Star Bliss Plaza,Bangalore,5.2,,,booking,12.0,Review score,"Featuring 3-star accommodation, Star Bliss Plaza is set in Bangalore, 3.3 km from Bull Temple and 4.1 km from Forum Mall, Koramangala."
5763,Star D'Lite Guest House,Kolkata,9.0,,,booking,1.0,Superb,"In a prime location in the Ballygunge district of Kolkata, Star D'Lite Guest House is located 3.4 km from Kalighat Kali Temple, 4.1 km from Nandan and 4.2 km from Indian Museum."
5764,Star Dormitory,Mumbai,7.8,,,booking,52.0,Good,"Set in Mumbai, 3.9 km from Bombay Exhibition Centre, Star Dormitory offers accommodation with a shared lounge, free private parking and a restaurant."
5765,Star light guest house,Jaipur,1.0,,,booking,1.0,Review score,"Located in Jaipur, 10 km from Hawa Mahal - Palace of Winds, Star light guest house provides accommodation with a garden, free private parking and a terrace."
5766,Star manzil,Hyderabad,10.0,,,booking,1.0,Exceptional,"Situated in Hyderabad, 4.9 km from Mecca Masjid, 5.5 km from Chowmahalla Palace and 6.3 km from AP State Archaeology Museum, Star manzil features accommodation with a balcony and free WiFi."
5767,Star Residency,Chennai,6.9,,,booking,32.0,Review score,"Situated in Chennai, 4.8 km from the centre and 1.2 km from Spencer Plaza Mall, Star Residency features accommodation with amenities like free WiFi and TV."
5768,Starlight Resort Alibag,Alibag,6.7,,,booking,6.0,Review score,Starlight Resort Alibag is set in Alibag and features a garden and a restaurant. The hotel has family rooms.
5769,Starlit Suites,Cochin,7.4,,,booking,29.0,Good,"Featuring free WiFi and a restaurant, Starlit Suites offers accommodation in Cochin. Guests can enjoy the on-site restaurant. Free private parking is available on site."
5770,status business hotel,KÄnpur,6.0,,,booking,10.0,Review score,"Status business hotel is a 2-star property set in KÄnpur. Among the facilities of this property are a restaurant, room service and a 24-hour front desk, along with free WiFi."
5771,Status Club & Resort,kanpur,4.3,4040.0,"3-star hotel, Air conditioning, Kid-friendly, 0, 0, 0, 0, 0, 0",google,,,
5772,Status club business Hotel,kanpur,3.9,2395.0,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Airport shuttle, Full-service laundry",google,,,
5773,Stay at DBRA 61 Don Bosco Cross Road Vaduthala Ernakulam,Cochin,9.6,,,booking,8.0,Exceptional,Travel Sustainable property
5774,STAY BAY SERVICE APARTMENTS,Chennai,9.4,,,booking,18.0,Superb,"STAY BAY SERVICE APARTMENTS is situated in Chennai, 3 km from Chennai Trade Centre and features air-conditioned accommodation with free WiFi, as well as access to a terrace."
5775,Stay Bridge By Phg Hospitality,Jaipur,8.3,,,booking,46.0,Very good,Travel Sustainable property
5776,Stay Court (Business Class Hotel),Chennai,8.8,,,booking,118.0,Fabulous,"Ideally situated in the centre of Chennai, Stay Court (Business Class Hotel) features air-conditioned rooms with free private parking and room service."
5777,Stay here 2,Kolkata,,,,booking,,,"Situated in Kolkata, within 6.2 km of Dumdum Metro Station and 8.6 km of M G Road Metro Station, Stay here 2 features accommodation with a terrace and as well as free private parking for guests who..."
5778,Stay Inn Executive,Pune,4.0,,,booking,12.0,Review score,"Offering air-conditioned rooms in the Viman Nagar district of Pune, Stay Inn Executive is 2.7 km from Aga Khan Palace."
5779,Stay Inn Hotel,allahabad,3.7,1535.0,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly",google,,,
5780,Stay NC Homestay,Nashik,9.1,,,booking,93.0,Superb,Travel Sustainable property
5781,Stay near GOLDEN Temple by AN Hotels,Amritsar,9.5,,,booking,45.0,Exceptional,Travel Sustainable property
5782,Stay Shaandaar a boutique hotel Amritsar,Amritsar,8.5,,,booking,59.0,Very good,Travel Sustainable property
5783,Stay Villa Dormitory (for male and female),Mumbai,7.5,,,booking,120.0,Good,"Set 1.7 km from Juhu Beach, Stay Villa Dormitory (for male and female) offers 3-star accommodation in Mumbai and has a terrace."
5784,Stay10 Luxury Service Apartment,Indore,8.0,,,booking,61.0,Very good,Travel Sustainable property
5785,Stay@,Bangalore,8.5,,,booking,138.0,Very good,"Set in Bangalore, 11 km from The Heritage Centre & Aerospace Museum and 18 km from Commercial Street, Stay@ offers accommodation with free WiFi, air conditioning, a garden and a terrace."
5786,StayApart - All View Cottage and Riverside Camps,BanjÄr,6.0,,,booking,1.0,Review score,"Offering a garden, StayApart - All View Cottage and Riverside Camps offers accommodation in BanjÄr. Guests at the homestay can enjoy a continental breakfast."
5787,"StayBird - B Suite, Business Hotel, Kharadi",Pune,6.4,,,booking,87.0,Review score,Travel Sustainable property
5788,"StayBird - B Suite, Business Hotel",pune,4.0,2512.0,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle",google,,,
5789,"StayBird - Fortune House, Business Hotel, Magarpatta",Pune,8.0,,,booking,29.0,Very good,Travel Sustainable property
5790,Stayinn Nest,Bhopal,7.3,,,booking,16.0,Good,"Set in Bhopal, 3.3 km from Habibganj Station and 10 km from Museum of Man, Stayinn Nest offers accommodation with free WiFi, air conditioning and access to a garden with a terrace."
5791,Staylite Suites,Chennai,8.0,,,booking,93.0,Very good,"Set in Chennai, 1.6 km from Elliot's Beach, Staylite Suites offers accommodation with a terrace, free private parking and a restaurant."
5792,STAYMAKER Addyama - Only Indian Citizens Allowed,Kolkata,7.7,,,booking,12.0,Good,"Featuring 3-star accommodation, STAYMAKER Addyama - Only Indian Citizens Allowed is situated in Kolkata, 8.5 km from Dumdum Metro Station and 11 km from M G Road Metro Station."
5793,STAYMAKER Hotel Baba - Near Charbagh Railway Stn,Lucknow,6.8,,,booking,10.0,Review score,"Situated in Lucknow, 4.9 km from Lucknow University, STAYMAKER Hotel Baba - Near Charbagh Railway Stn features accommodation with free WiFi and free private parking."
5794,STAYMAKER Hotel Mauryan's,Lucknow,10.0,,,booking,1.0,Exceptional,"Featuring 3-star accommodation, STAYMAKER Hotel Mauryan's is set in Lucknow, 11 km from Lucknow University and 2.4 km from Indira Gandhi Pratishthan. This 3-star hotel offers a 24-hour front desk."
5795,STAYMAKER Mishika Guest House,Kolkata,6.3,,,booking,3.0,Review score,"Featuring 3-star accommodation, STAYMAKER Mishika Guest House is located in Kolkata, 8.7 km from Kalighat Kali Temple and 10 km from Sealdah Railway Station."
5796,STAYMAKER Moon Light,Kolkata,5.2,,,booking,9.0,Review score,"6.2 km from Dumdum Metro Station, STAYMAKER Moon Light is set in Kolkata and offers air-conditioned rooms. With free WiFi, this 2-star hotel offers room service and a 24-hour front desk."
5797,STAYMAKER SS Palace,Lucknow,6.7,,,booking,15.0,Review score,"Located in Lucknow, 18 km from Lucknow University, STAYMAKER SS Palace provides accommodation with free WiFi and free private parking. This 3-star hotel offers a 24-hour front desk."
5798,Stayotel Kolkata Airport,Kolkata,6.6,,,booking,18.0,Review score,"Located 5.9 km from Dumdum Metro Station, Stayotel Kolkata Airport offers 2-star accommodation in Kolkata and features a restaurant. This 2-star hotel offers room service and a 24-hour front desk."
5799,StayVista at Ananta,Bangalore,8.6,,,booking,11.0,Fabulous,Travel Sustainable property
5800,StayVista at Bubbles & Breeze,Pune,10.0,,,booking,1.0,Exceptional,"StayVista at Bubbles & Breeze is situated in Pune and offers a garden, a shared lounge and a terrace. This property offers access to a balcony and free private parking."
5801,StayVista at Coconut Skies,Bangalore,7.0,,,booking,1.0,Good,"Located in Bangalore in the Karnataka region, StayVista at Coconut Skies features a balcony and city views. Set 14 km from Bangalore Palace, the property offers a terrace and free private parking."
5802,StayVista at Cops Canopy with Outdoor Infinity Pool & Jacuzzi,ChandÄ«garh,8.0,,,booking,2.0,Very good,"Boasting a swimming pool, a garden, a shared lounge and views of the pool, StayVista at Cops Canopy with Outdoor Infinity Pool & Jacuzzi is situated in ChandÄ«garh and features accommodation with free..."
5803,StayVista at Del Lago Farms,Nashik,9.5,,,booking,2.0,Exceptional,"StayVista at Del Lago Farms, a property with an outdoor swimming pool and a shared lounge, is situated in Nashik, 14 km from Someshwar Temple, 21 km from Sundarnarayan Temple, as well as 21 km from..."
5804,StayVista at Earth Song,Pune,,,,booking,,,"Boasting a swimming pool, a garden, a shared lounge and views of the pool, StayVista at Earth Song is set in Pune and offers accommodation with free WiFi."
5805,StayVista at Euphoric Skies,Amritsar,,,,booking,,,"StayVista at Euphoric Skies, a property with a garden and a terrace, is situated in Amritsar, 12 km from Durgiana Temple, 13 km from Jallianwala Bagh, as well as 11 km from Amritsar Junction Railway..."
5806,StayVista at Eva Villa,Nashik,,,,booking,,,Travel Sustainable property
5807,StayVista at Eyes On The Lake,Pune,,,,booking,,,"Featuring a bar, StayVista at Eyes On The Lake offers accommodation in Pune with free WiFi and lake views. This villa features a garden and free private parking."
5808,StayVista at Firefly Homestay,Bangalore,9.4,,,booking,8.0,Superb,Travel Sustainable property
5809,StayVista at Girisadan Farmstay,Jaipur,9.0,,,booking,2.0,Superb,Travel Sustainable property
5810,StayVista at Ivory & Stone,Nashik,,,,booking,,,"Boasting an outdoor swimming pool, a garden, and a shared lounge, StayVista at Ivory & Stone features accommodation in Nashik with free WiFi and pool views."
5811,StayVista at Kanak Vilas,Jaipur,,,,booking,,,"Located in Jaipur, 2 km from Birla Mandir Temple, Jaipur and 2.2 km from Hawa Mahal - Palace of Winds, StayVista at Kanak Vilas provides accommodation with free WiFi, air conditioning, a garden and a..."
5812,StayVista at Krishnalaya Mansion,Jaipur,5.0,,,booking,1.0,Review score,Travel Sustainable property
5813,StayVista at Le Bon Horizon,Nashik,,,,booking,,,Travel Sustainable property
5814,StayVista at Luna Villa,Nashik,8.0,,,booking,1.0,Very good,Travel Sustainable property
5815,StayVista at Mango & Wine,Nashik,10.0,,,booking,3.0,Exceptional,"Boasting an outdoor swimming pool, a garden, and a shared lounge, StayVista at Mango & Wine features accommodation in Nashik with free WiFi and pool views."
5816,StayVista at Mayur Villa,Jaipur,10.0,,,booking,1.0,Exceptional,Travel Sustainable property
5817,StayVista at Meraki Pods,Pune,8.0,,,booking,1.0,Very good,Travel Sustainable property
5818,StayVista at Rosewood,Amritsar,8.0,,,booking,1.0,Very good,"Boasting a garden, a shared lounge, and a terrace, StayVista at Rosewood offers accommodation in Amritsar with free WiFi and garden views."
5819,StayVista at Starry Deck,Chennai,8.9,,,booking,9.0,Fabulous,Travel Sustainable property
5820,StayVista at Sunset Escape,Jodhpur,10.0,,,booking,2.0,Exceptional,"Situated 13 km from Mehrangarh Fort, StayVista at Sunset Escape features accommodation with free WiFi and free private parking."
5821,StayVista at The Blue Horizon,Alibag,,,,booking,,,"Located in Alibag, StayVista at The Blue Horizon provides accommodation with a private pool, a balcony and sea views."
5822,StayVista at The Rain,Alleppey,9.3,,,booking,10.0,Superb,Travel Sustainable property
5823,StayVista at The White Gable,Jaipur,,,,booking,,,"Set in Jaipur, StayVista at The White Gable offers accommodation with a private pool and free WiFi."
5824,StayVista at Tranquil Villa,Jaipur,8.0,,,booking,1.0,Very good,"StayVista at Tranquil Villa in Jaipur features accommodation with free WiFi, 3.1 km from Jantar Mantar, Jaipur, 3.1 km from Birla Mandir Temple, Jaipur and 3.3 km from Hawa Mahal - Palace of Winds."
5825,StayVista at Udhbhava Kamala,Bangalore,9.0,,,booking,2.0,Superb,Travel Sustainable property
5826,StayVista at Villa Meer,Nashik,,,,booking,4.0,Superb 9.0,Travel Sustainable property
5827,StayVista at Wander Beyond,Alibag,,,,booking,,,"StayVista at Wander Beyond is located in Alibag and offers an outdoor swimming pool and a shared lounge. This villa features a private pool, a garden and free private parking."
5828,StayVista at Watermark Villa,Nashik,,,,booking,,,"Providing lake views, StayVista at Watermark Villa in Nashik provides accommodation, an outdoor swimming pool, a garden, a shared lounge and a terrace."
5829,Stayzone Royal INN,trivandrum,3.7,909.0,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly",google,,,
5830,Stepwell House,Jodhpur,7.4,,,booking,51.0,Good,"This Jodpur heritage property houses a rooftop restaurant and provides complimentary parking. It also features rooms and suites with views of the Mehrangarh Fort, which is 1 km away."
5831,Sterling Apartment 2 BHK Flat Opposite Central Park,Jaipur,1.0,,,booking,1.0,Review score,Travel Sustainable property
5832,Sterling Gangtok - Orange Village,sikkim,4.0,9186.0,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Bar, Restaurant",google,,,
5833,"Sterling Houseboats Lake Palace, Alleppey",Alleppey,8.1,,,booking,7.0,Very good,"Sterling Houseboats Lake Palace, Alleppey has lake views, free WiFi and free private parking, situated in Alleppey, less than 1 km from Mullakkal Rajarajeswari Temple."
5834,Sterling Keys by TGI,Bangalore,8.5,,,booking,17.0,Very good,"Featuring 3-star accommodation, Sterling Keys by TGI is set in Bangalore, 7.3 km from The Heritage Centre & Aerospace Museum and 7.9 km from Forum Mall, Koramangala."
5835,Sterling Lake Palace Alleppey,Alleppey,6.9,,,booking,103.0,Review score,Travel Sustainable property
5836,Sterling stays,Bangalore,,,,booking,,,"Located in Bangalore, within 14 km of Forum Mall, Koramangala and 18 km of Brigade Road, Sterling stays provides accommodation with a terrace and free WiFi throughout the property as well as free..."
5837,Sterlings Mac Hotel & Suites,Bangalore,7.6,,,booking,476.0,Good,Travel Sustainable property
5838,Stone Home 2 Bedroom Suite,Hyderabad,6.7,,,booking,3.0,Review score,"Located 5.3 km from Hussain Sagar Lake, 5.5 km from AP State Archaeology Museum and 6.1 km from Jalavihar, Stone Home 2 Bedroom Suite provides accommodation situated in Hyderabad."
5839,Stone Villa Jungle Retreat,Jaipur,9.0,,,booking,2.0,Superb,Travel Sustainable property
5840,Studio Apartment near Dum Dum Airport,Kolkata,,,,booking,,,"Studio Apartment near Dum Dum Airport is situated in Kolkata, 10 km from Dumdum Metro Station, 16 km from Sealdah Railway Station, and 16 km from M G Road Metro Station."
5841,Studiostay@nungambakkam,Chennai,5.0,,,booking,2.0,Review score,Travel Sustainable property
5842,Stylish 2BHK Service Apartment Near Golpark,Kolkata,,,,booking,,,"Stylish 2BHK Service Apartment Near Golpark is set in Kolkata, 4.6 km from Kalighat Kali Temple, 5.2 km from Park Street Metro Station, and 5.3 km from Indian Museum."
5843,"Stylish, Luxurious Home Getaway",Kolkata,8.0,,,booking,1.0,Very good,"Situated in Kolkata in the West Bengal region, Stylish, Luxurious Home Getaway features a balcony."
5844,Su- Koon Homestay,Agra,7.1,,,booking,36.0,Good,"Located within 2 km from the UNESCO World Heritage Sites of Taj Mahal and the Agra Fort, Su- Koon Homestay operates a 24-hour front desk to welcome guests."
